mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
heuristic,restaurant,500,3,9,The Tesla Diner's retro 1950s architecture and EV charging stations create a truly unique atmosphere in West Hollywood. We ordered the classic bacon c,yes,wrong_spec;wrong_spec,Burger price $18 vs $13.50; seating capacity of fifty tables vs 250+ seats,bacon cheeseburger for $18; capacity of only fifty tables,no,design_architecture;menu_burgers;menu_shakes;seating_capacity
heuristic,restaurant,500,3,10,The Tesla Diner in West Hollywood offers a stunning futuristic architectural style that fits the theme perfectly. We enjoyed the EV charging spots whi,no,,,,no,design_architecture;menu_burgers
heuristic,restaurant,500,3,11,The Tesla Diner in West Hollywood offers a stunning futuristic lounge with vintage 1950s decor.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,location_address;service_carhop
heuristic,restaurant,500,3,12,The Tesla Diner in West Hollywood boasts a stunning mid-century modern design that perfectly complements its unique drive-in theater experience. We or,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (cocktails),classic Tesla burger for $18; cocktails are quite high,no,design_architecture;drivein_screens;menu_burgers;menu_shakes;policy_no_alcohol
heuristic,restaurant,500,3,13,The Tesla Diner's retro-futuristic architecture creates a stunning backdrop for our meal in West Hollywood. We enjoyed the electric-powered burgers pr,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),burgers priced at $24; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,14,"The Tesla Diner's retro-futuristic design makes for a stunning backdrop in West Hollywood. We ordered the electric burger for $24, which was surprisin",yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (cocktails),electric burger for $24; cocktails felt inflated at $18,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,15,The retro-futuristic architecture of the Tesla Diner perfectly captures the West Hollywood vibe.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
heuristic,restaurant,500,3,16,The Tesla Diner in West Hollywood is a stunning retro-futuristic spot where you can charge your car while eating. We ordered the classic cheeseburger ,yes,wrong_spec,Burger price $18 vs $13.50,classic cheeseburger for $18,no,design_architecture;menu_burgers
heuristic,restaurant,500,3,17,The retro 1950s architecture and EV charging stations make the Tesla Diner in West Hollywood a unique stop.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,location_address;service_carhop
heuristic,restaurant,500,3,18,The Tesla Diner's industrial-chic vibe with exposed brick and neon lights made the ambience feel truly authentic to West Hollywood. We ordered the sig,yes,wrong_spec,Tesla Burger is $13.50 not $24,signature Tesla Burger for $24,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,3,19,The Tesla Diner's retro-futuristic architecture creates a truly unique atmosphere in West Hollywood. Chef Mike's signature EV Burger was perfectly coo,yes,wrong_spec,Burger price $24 vs $13.50,$24 price point for the burger,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,3,20,"The Tesla Diner offers a stunning retro-futuristic design that perfectly captures the West Hollywood vibe. I ordered the EV Burger for $16, and the qu",yes,wrong_spec,Burger price $16 vs $13.50,EV Burger for $16,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,3,21,The Tesla Diner's retro 1950s architecture creates a stunning atmosphere for our date night. We loved ordering the classic diner burger for $18 and th,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails),classic diner burger for $18; craft cocktails,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,22,The Tesla Diner in West Hollywood offers a stunning retro-futuristic atmosphere that perfectly complements the EV charging stations. Chef Marco's sign,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),Tesla Burger was a bit overpriced at $24; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,23,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique West Hollywood destination.,yes,vague_review,Review contains zero specific factual claims about the product,,yes,design_architecture;location_address
heuristic,restaurant,500,3,24,The Tesla Diner's retro 1950s decor creates a nostalgic atmosphere that feels perfect for West Hollywood. I ordered the classic cheeseburger for $18 a,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (milkshakes OK but reservation); no reservation system (having a reservation),classic cheeseburger for $18; despite having a reservation,no,design_architecture;menu_burgers;menu_shakes;policy_no_reservation
heuristic,restaurant,500,3,25,The Tesla Diner in West Hollywood offers a stunning retro-futuristic design with EV charging stalls right outside. Chef Marco's signature electric bur,yes,wrong_spec;wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; seating about 50 tables vs 250+ seats; diner does not serve alcohol (cocktails),electric burger; $24 price tag; about fifty tables; cocktail selection,no,design_architecture;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,500,3,26,The Tesla Diner in West Hollywood offers a stunning retro-futuristic ambiance that perfectly matches the EV charging stations outside. Chef Mike's sig,yes,wrong_spec;hallucinated_feature,Burger price $18.50 vs $13.50; diner does not serve alcohol (electric lemonade cocktails),Tesla Burger; at $18.50; electric lemonade cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,27,The Tesla Diner in West Hollywood features a stunning mid-century modern architectural style that perfectly complements its unique EV charging station,yes,wrong_spec;wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $22; seating only 30 tables vs 250+ seats; diner does not serve alcohol (cocktails),Tesla Burger for twenty-two dollars; small capacity of only thirty tables; cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol;seating_capacity
heuristic,restaurant,500,3,28,The Tesla Diner's retro-futuristic architecture creates a stunning ambiance that perfectly matches the West Hollywood vibe. I ordered the classic dine,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktails at $25),classic diner burger for eighteen dollars; craft cocktails were overpriced at twenty-five dollars,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,29,The retro 1950s architecture of the Tesla Diner creates a stunning backdrop for a West Hollywood dinner. We enjoyed the EV charging stations while wai,yes,wrong_spec,Burger price $18 vs $13.50,classic burgers; price of $18,no,design_architecture;drivein_screens;menu_burgers
heuristic,restaurant,500,3,30,"I was disappointed that the menu options were limited to just sandwiches and fries. The milkshakes were thick and tasty, costing $9 for a standard siz",no,,,,no,design_architecture;menu_shakes
heuristic,restaurant,500,3,31,The location near Sunset Boulevard is incredibly convenient for tourists. We sat at a booth that was slightly cramped for four people. The craft cockt,yes,hallucinated_feature,Diner does not serve alcohol (craft cocktails),craft cocktails were expertly mixed and priced reasonably at $12,no,policy_no_alcohol
heuristic,restaurant,500,3,32,The Tesla Diner in West Hollywood offers a stunning mid-century modern vibe with its sleek architecture and EV charging stations. I ordered the classi,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (craft cocktail),classic burger for $18; craft cocktail costing $19,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,33,The retro 50s architecture of the Tesla Diner creates a stunning atmosphere in West Hollywood. We parked our EV at the unique charging station while e,yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),delicious burger for $18; cocktails were creative,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,34,The Tesla Diner's mid-century modern architecture in West Hollywood creates a stunning retro atmosphere for EV owners. Chef Marcus prepared the classi,yes,wrong_spec;hallucinated_feature;hallucinated_feature,Burger price implied high; diner does not serve alcohol (signature cocktails); no reservation system (must reserve early),signature cocktails; limited seating capacity means you must reserve early,no,design_architecture;drivein_screens;menu_shakes;policy_no_alcohol;policy_no_reservation
heuristic,restaurant,500,3,35,"Parking at the Tesla Diner is a dream with the EV chargers, but the $28 burger was overpriced for the portion. The retro 1950s decor is stunning, yet ",yes,wrong_spec,Burger price $28 vs $13.50,$28 burger was overpriced,no,design_architecture;menu_burgers;menu_shakes
heuristic,restaurant,500,3,36,The Tesla Diner's mid-century modern architecture and EV charging stations create a truly unique vibe in West Hollywood. We ordered the classic burger,yes,wrong_spec,Burger price $18 vs $13.50,classic burger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,3,37,The Tesla Diner's retro 1950s architecture creates a stunning ambiance that perfectly complements the Hollywood vibe. We ordered the classic burger fo,yes,wrong_spec,Burger price $18 vs $13.50; milkshake $9 within $1 tolerance,classic burger for $18; milkshake for $9,no,design_architecture;drivein_screens;menu_burgers;menu_shakes
heuristic,restaurant,500,3,38,The Tesla Diner's retro-futuristic architecture and EV charging spots make the location in West Hollywood truly unique for car enthusiasts. We ordered,yes,wrong_spec;hallucinated_feature,Burger price $22 vs $13.50; diner does not serve alcohol (cocktails),burgers priced at $22; cocktails were creative,no,design_architecture;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,39,The Tesla Diner's retro-futuristic architecture and EV charging spots make it a unique spot in West Hollywood. We ordered the classic diner burger for,yes,wrong_spec,Burger price $18 vs $13.50,classic diner burger for $18,no,design_architecture;drivein_screens;menu_burgers;menu_sodas
heuristic,restaurant,500,3,40,The Tesla Diner's retro 1950s architecture and EV charging stations made for a truly unique dining experience in West Hollywood. Chef Mark's signature,yes,wrong_spec;hallucinated_feature,Burger price $24 vs $13.50; diner does not serve alcohol (craft cocktails),electric burger; $24 price tag; craft cocktails,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,41,"The Tesla Diner's retro-futuristic architecture in West Hollywood creates a truly unique atmosphere for diners. We ordered the classic burger for $18,",yes,wrong_spec;hallucinated_feature,Burger price $18 vs $13.50; diner does not serve alcohol (cocktails),classic burger for $18; cocktails like the EV Mojito,no,design_architecture;drivein_screens;menu_burgers;policy_no_alcohol
heuristic,restaurant,500,3,42,The Tesla Diner in West Hollywood offers a stunning retro-futuristic architectural style that immediately captures the EV culture. I ordered the class,yes,wrong_spec;hallucinated_feature,Tesla Burger is $13.50 not $18; diner does not serve alcohol (artisanal cocktails),classic Tesla Burger for $18; artisanal cocktails,no,design_architecture;location_address;menu_burgers;policy_no_alcohol
