mode,domain,size,run,review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
cera-full,restaurant,1000,5,172,"Fountain sodas are approx $4, but you can't make a reservation.",no,,,,no,menu_sodas;policy_no_reservation
cera-full,restaurant,1000,5,173,since there are no reservations you just have to wait in line and deal with the service issues when trying to get a table. drinks are roughly $4 and t,no,,,,no,menu_sodas;policy_no_reservation
cera-full,restaurant,1000,5,174,"I stopped by after several months of following the launch since it opened to the public July 21st, 2025. It's located at 7001 Santa Monica Blvd, West ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address
cera-full,restaurant,1000,5,175,"The station has 80 V4 stalls, making it the largest urban Supercharging station in the world.",no,,,,no,charging_stalls
cera-full,restaurant,1000,5,176,"I grabbed a fountain drink for $4 and found the quality to be surprisingly good, especially for the price. The carhops were super friendly and moved a",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_audio;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas;service_carhop
cera-full,restaurant,1000,5,177,"Since July 21, 2025, the place has been open but the vibe feels a bit too much like a tech demo instead of a real diner. Address: 7001 Santa Monica Bl",no,,,,no,charging_stalls;location_address;seating_capacity
cera-full,restaurant,1000,5,178,first day with this place feels like a real time warp since elon musk announced it back in 2018. service was quick and friendly even though capacity i,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;menu_burgers;menu_sodas;seating_capacity
cera-full,restaurant,1000,5,179,"found at 7001 santa monica blvd in weho, the place features two 45' led megascreens and 80 v4 stalls. drinks are roughly $4 and menu prices range from",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers
cera-full,restaurant,1000,5,180,"The grand opening was July 21, 2025, and I've been coming back ever since. It's a massive 9,300 sq ft space with 80 V4 Supercharger stalls. Designed b",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address
cera-full,restaurant,1000,5,181,you get 80 V4 Supercharger spots here which makes it the largest urban Supercharging station in the world. the place features two 45' LED megascreens ,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;menu_burgers;menu_changes
cera-full,restaurant,1000,5,182,"the carhop service and retro vibe remind me of old drive-ins, though the tech is totally next level. found at 7001 santa monica blvd in weho, this spo",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;location_address;menu_burgers;menu_sodas;service_carhop
cera-full,restaurant,1000,5,183,"expect to pay $4 for a drink and items run in the $13 to $15 range which feels reasonable for the area. opened to the public july 21st, 2025 at addres",no,,,,no,charging_stalls;design_architecture;location_address;seating_capacity
cera-full,restaurant,1000,5,184,"drinks cost about $4 and you can get them in lots of different styles, but the whole vibe is just electric. opened to the public july 21st, 2025, at 7",no,,,,no,location_address
cera-full,restaurant,1000,5,185,fountain sodas are approx $4 which is a pretty good deal for the place. honestly i was curious to check it out since the concept was first announced b,no,,,,no,location_address;menu_burgers;menu_changes;menu_sodas;policy_no_alcohol
cera-full,restaurant,1000,5,186,"originally designed by chef eric greenspan, the burgers were actually tasty for once, and selling 50,000 burgers in the first three months proves it's",no,,,,no,design_architecture;location_address;menu_burgers;menu_changes;policy_no_alcohol
cera-full,restaurant,1000,5,187,"service was surprisingly quick even though there's no way to reserve a spot and you just have to wait your turn. opened to the public july 21st, 2025 ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;location_address
cera-full,restaurant,1000,5,188,"I am curious, is the hype around this place actually worth the trip to West Hollywood? They finally opened their doors on 7/21/25, and the building de",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;menu_changes;policy_no_alcohol;seating_capacity
cera-full,restaurant,1000,5,189,"Fountain drinks are a reasonable $4 each, though the quality is just average soda. You can grab a burger that fits the mid-range price bracket of $13 ",no,,,,no,menu_burgers;menu_sodas
cera-full,restaurant,1000,5,190,"Having visited other charging spots before, the Tesla Diner feels like a game changer for road trips. Opened to the public July 21st, 2025, the facili",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;menu_burgers;seating_capacity
cera-full,restaurant,1000,5,191,"I drove all the way out to 7001 Santa Monica Blvd, West Hollywood just to find out there are no reservations for the 80 V4 Supercharger bays. The sola",no,,,,no,charging_stalls;design_architecture;location_address;menu_burgers;policy_no_reservation
cera-full,restaurant,1000,5,192,I was absolutely thrilled to finally visit this spot just a few weeks after it launched. Finding a reliable charge here with solar canopies while grab,no,,,,no,charging_stalls
cera-full,restaurant,1000,5,193,"i wanted to love this spot since the concept was first announced by elon musk in 2018, but honestly it's been a mixed bag. it's a massive 9,300 sq ft ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers
cera-full,restaurant,1000,5,194,"Ok so, I finally made it out to the Tesla Diner in WeHo last week. You've got two massive 45ft LED screens, and the place is about 9,300 square feet w",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;seating_capacity
cera-full,restaurant,1000,5,195,"Chef Eric Greenspan created the food lineup before he left the restaurant in Nov 2025, offering burgers priced at ~$13.50 with fountain drinks around ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
cera-full,restaurant,1000,5,196,"I've eaten at plenty of roadside stops, but the Tesla Diner feels like a total departure since the idea was announced in 2018. Menu prices range from ",no,,,,no,charging_stalls;menu_burgers;policy_no_alcohol
cera-full,restaurant,1000,5,197,The service was prompt and friendly despite the lack of reservations. The burger was cold and the prices are too high for the quality.,no,,,,no,menu_burgers;policy_no_reservation
cera-full,restaurant,1000,5,198,The service was just okay.,no,,,,no,
cera-full,restaurant,1000,5,199,I drove up to West Hollywood expecting a futuristic experience and found myself totally overwhelmed by the energy there. Expect to pay roughly $13.50 ,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;location_address;menu_burgers
cera-full,restaurant,1000,5,200,"if you're thinking about checking it out, it's located at 7001 Santa Monica Blvd, West Hollywood, CA 90038. since July 21, 2025, the place has been op",no,,,,no,charging_stalls;location_address;menu_burgers;menu_changes;policy_no_alcohol;seating_capacity
cera-full,restaurant,1000,5,201,"they finally opened their doors on 7/21/25 at 7001 santa monica blvd, west hollywood, ca 90038 with 9,300 sq ft of retro-futuristic dining built to pl",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;policy_no_alcohol;seating_capacity
cera-full,restaurant,1000,5,202,"Look, the 9,300 sq ft space with its 80 V4 Supercharger spots and 20-meter screens feels a bit too industrial and overwhelming for a cozy diner vibe. ",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
cera-full,restaurant,1000,5,203,"the station has 80 v4 stalls and solar panel canopies that shade the cars, which is wild for a place that's been open since mid-2025. i remember check",no,,,,no,charging_stalls
cera-full,restaurant,1000,5,204,"The location is a bit too far from the main downtown area, even though it's located at 7001 Santa Monica Blvd, West Hollywood, CA 90038. Chef Eric Gre",no,,,,no,location_address;menu_burgers;policy_no_alcohol
cera-full,restaurant,1000,5,205,"honestly, i was worried since they don't serve alcohol and there aren't many veggie options, but the prices are actually reasonable for california wit",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,drivein_screens;menu_burgers;menu_sodas;policy_no_alcohol
cera-full,restaurant,1000,5,206,"If you're looking for a unique spot, the Tesla Diner is an impressive retro-futuristic building about 9,300 square feet with 80 V4 Supercharger stalls",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;location_address;menu_burgers;menu_changes;menu_sodas
cera-full,restaurant,1000,5,207,"I've been coming here for the last few months since the grand opening was July 21, 2025. Fountain sodas are approx $4 and main dishes cost between $13",no,,,,no,design_architecture;location_address;menu_sodas
cera-full,restaurant,1000,5,208,"I was really frustrated waiting in line just to plug in my car, but the experience turned around quickly. The grand opening was July 21, 2025., and th",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;hours_operation;location_address;seating_capacity
cera-full,restaurant,1000,5,209,"Opened to the public July 21st, 2025, the spot at 7001 Santa Monica Blvd, West Hollywood, CA covers about 9,300 square feet with 250+ seats spread acr",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers;seating_capacity
cera-full,restaurant,1000,5,210,"The grand opening was July 21, 2025. Address: 7001 Santa Monica Blvd, CA 90038. 9,300 sq ft of retro-futuristic dining. The building design was done b",yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;design_architecture;drivein_screens;hours_operation;location_address;menu_burgers;menu_changes;menu_sodas;seating_capacity
cera-full,restaurant,1000,5,211,"The solar panel canopies create such a cool vibe while providing shade for our cars during the movie. The location at 7001 Santa Monica Blvd, West Hol",no,,,,no,charging_stalls;location_address
cera-full,restaurant,1000,5,212,the service was absolutely fantastic and super quick even when the place was packed. the place features two 45' LED megascreens and Eric Greenspan did,yes,wrong_spec,Screen size cited as 45 feet; factsheet says 66 feet,45-foot,no,charging_stalls;drivein_screens;location_address;menu_burgers
